slug,name,category,title,title_length,title_status,duplicate_title_count,title_formula_count,description,description_length,description_status,duplicate_description_count,description_formula_count,name_match_ratio,possible_wrong_product,keywords
vaso-doble-pared-de-seguridad-450ml-prod-nacional-9618,Vaso Doble Pared de Seguridad 450ml -prod Nacional,Vasos Personalizados,Vasos Doble Pared Personalizados 450ml para Empresas Ecuador,60,OK,1,1,Vasos personalizados con tu logo de 450ml doble pared. Promocional profesional para empresas ecuatorianas. Entrega rapida. Consulta precios.,140,OK,1,1,0.57,false,"vaso doble pared de seguridad 450ml -prod nacional, vaso doble pared de seguridad 450ml -prod nacional personalizado, vaso doble pared de seguridad 450ml -prod nacional promocional, vaso doble pared de seguridad 450ml -prod nacional con logo, vaso doble pared de seguridad 450ml -prod nacional ecuador, vaso doble pared de seguridad 450ml -prod nacional corporativo, hogar, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
mug-plastico-morgan-300ml-produccion-nacional-10202,Mug Plástico Morgan 300ml - Produccion Nacional,Producción Nacional,Mug Plástico Morgan 300ml - Produccion Nacional | Ecuador,57,OK,1,52,Personaliza tu Mug Plástico Morgan 300ml en Ecuador para impulsar tu marca. Un artículo promocional efectivo para RRHH y marketing. ¡Cotiza ahora!,146,OK,1,1,1.00,false,"mug plástico morgan 300ml - produccion nacional, mug plástico morgan 300ml - produccion nacional personalizado, mug plástico morgan 300ml - produccion nacional promocional, mug plástico morgan 300ml - produccion nacional con logo, mug plástico morgan 300ml - produccion nacional ecuador, mug plástico morgan 300ml - produccion nacional corporativo, hogar, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
mug-plastico-orbit-12oz-produccion-nacional-5889,Mug Plastico Orbit 12oz - Producción Nacional,EcoNature,Mug Plástico Orbit 12oz Personalizado Ecuador,45,OK,1,1,Mug Plástico Orbit 12oz personalizado con tu logo. Producción nacional en Ecuador. Cotiza ahora tu pedido de mugs promocionales.,128,OK,1,1,0.60,false,"mug plastico orbit 12oz - producción nacional, mug plastico orbit 12oz - producción nacional personalizado, mug plastico orbit 12oz - producción nacional promocional, mug plastico orbit 12oz - producción nacional con logo, mug plastico orbit 12oz - producción nacional ecuador, mug plastico orbit 12oz - producción nacional corporativo, hogar, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
mug-plastico-shaker-14-oz-produccion-nacional-6809,Mug Plastico Shaker 14 oz - Producción Nacional,EcoNature,Mug Plastico Shaker 14 oz - Personalizado | Ecuador,51,OK,1,1,"Mugs Shaker de 14 oz personalizados en Ecuador. Ideales para su marca, con producción nacional. Cotiza tus regalos promocionales hoy.",133,OK,1,1,0.50,false,"mug plastico shaker 14 oz - producción nacional, mug plastico shaker 14 oz - producción nacional personalizado, mug plastico shaker 14 oz - producción nacional promocional, mug plastico shaker 14 oz - producción nacional con logo, mug plastico shaker 14 oz - producción nacional ecuador, mug plastico shaker 14 oz - producción nacional corporativo, hogar, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
vaso-glitter-produccion-nacional-3277,Vaso Glitter - Producción Nacional,Vasos Personalizados,Vasos Glitter Personalizados con Logo - Produccion Ecuador,58,OK,1,1,"Vasos personalizados glitter con tu logo. Fabricacion nacional ecuatoriana para eventos, promociones y campanas corporativas con impacto visual.",144,OK,1,1,0.75,false,"vaso glitter - producción nacional, vaso glitter - producción nacional personalizado, vaso glitter - producción nacional promocional, vaso glitter - producción nacional con logo, vaso glitter - producción nacional ecuador, vaso glitter - producción nacional corporativo, hogar, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
vaso-arrow-produccion-nacional-3267,Vaso Arrow - Producción Nacional,Vasos Personalizados,Vaso Arrow Personalizado con Logo - Promocionales Ecuador,57,OK,1,1,"Vaso Arrow personalizado para empresas en Ecuador. Produccion nacional, logo a color, ideal para merchandising corporativo y eventos comerciales.",145,OK,1,1,0.50,false,"vaso arrow - producción nacional, vaso arrow - producción nacional personalizado, vaso arrow - producción nacional promocional, vaso arrow - producción nacional con logo, vaso arrow - producción nacional ecuador, vaso arrow - producción nacional corporativo, hogar, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
portacomida-sencillo-con-cubiertos-produccion-nacional-5389,Portacomida Sencillo Con Cubiertos - Produccion Nacional,Hogar,Portacomida Sencillo Con Cubiertos - Produccion Na... | KS,58,OK,1,1,Compra Portacomida Sencillo Con Cubiertos - Produccion Nacional promocional. Calidad premium. Envíos en Ecuador. ¡Cotiza ahora!,127,OK,1,5,0.80,false,
estuche-multiusos-space-produccion-nacional-9620,Estuche Multiusos Space - Produccion Nacional,EcoNature,Estuche Multiusos Space Personalizado - Ecuador,47,OK,1,1,Fortalece tu marca con el Estuche Multiusos Space personalizado. Ideal para regalos corporativos en Ecuador. ¡Cotiza tu pedido hoy!,131,OK,1,1,0.60,false,"estuche multiusos space - produccion nacional, estuche multiusos space - produccion nacional personalizado, estuche multiusos space - produccion nacional promocional, estuche multiusos space - produccion nacional con logo, estuche multiusos space - produccion nacional ecuador, estuche multiusos space - produccion nacional corporativo, variedades, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
set-de-vino-bonard-9752,Set de Vino Bonard,Bar y Vino,Set de Vino Bonard Personalizado | Regalos Corporativos Ecuador,63,OK,1,30,Impulsa tu marca con el Set de Vino Bonard personalizado. El regalo ideal para clientes y colaboradores en Ecuador. ¡Cotiza ahora!,130,OK,1,1,1.00,false,
morral-backpack-bobby-edge-10762,Morral Backpack Bobby Edge,Maletines,Morral Backpack Bobby Edge Ecuador | KS,39,OK,1,31,Compra Morral Backpack Bobby Edge promocional. Calidad premium. Envíos en Ecuador. ¡Cotiza ahora!,97,OK,1,5,1.00,false,
morral-backpack-bizz-20-10763,Morral Backpack Bizz 2.0,Maletines,Morral Backpack Bizz 2.0 Personalizado | KS Ecuador,51,OK,1,20,Morral Backpack Bizz 2.0 con tu logo. Genera recordación en tus clientes. ¡Pide cotización por WhatsApp!,104,OK,1,5,1.00,false,
morral-backpack-soft-pack-10764,Morral Backpack Soft Pack,Maletines,Morral Backpack Soft Pack Ecuador | KS Promocionales,52,OK,1,28,Morral Backpack Soft Pack personalizado Ecuador. Calidad premium. Envíos rápidos. ¡Cotiza!,90,OK,1,10,1.00,false,
morral-backpack-antirrobo-bobby-soft-9831,Morral Backpack Antirrobo Bobby Soft,Maletines,Morral Backpack Antirrobo Bobby Soft con Logo | KS Ecuador,58,OK,1,26,Morral Backpack Antirrobo Bobby Soft con tu marca. Ideal para empresas. Envíos en Ecuador. ¡Cotiza ya!,102,OK,1,4,1.00,false,
funda-portalaptop-impact-rpet-10004,Funda Portalaptop Impact Rpet,Maletines,Funda Portalaptop Impact Rpet Personalizada | Ecuador,53,OK,1,82,Protege laptops con estilo. Personaliza la Funda Impact RPET para tu empresa en Ecuador. ¡Cotiza ahora y destaca tu marca!,122,OK,1,1,1.00,false,"funda portalaptop impact rpet, funda portalaptop impact rpet personalizado, funda portalaptop impact rpet promocional, funda portalaptop impact rpet con logo, funda portalaptop impact rpet ecuador, funda portalaptop impact rpet corporativo, oficina, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
organizador-para-bicicleta-reflect-10178,Organizador Para Bicicleta Reflect,Precio Bomba,Organizador Para Bicicleta Reflect | Ecuador,44,OK,1,52,Organizador para bicicleta personalizado en Ecuador. Accesorio reflectante ideal para regalar. Cotiza tu pedido con nosotros hoy mismo.,135,OK,1,1,1.00,false,"organizador para bicicleta reflect, organizador para bicicleta reflect personalizado, organizador para bicicleta reflect promocional, organizador para bicicleta reflect con logo, organizador para bicicleta reflect ecuador, organizador para bicicleta reflect corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
morral-backpack-reflect-10179,Morral Backpack Reflect,Precio Bomba,Morral Backpack Reflect Personalizado | Ecuador,47,OK,1,614,Morral Backpack Reflect personalizado con tu marca. Ideal para negocios en Ecuador. Cotiza ahora y lleva tu logo a todas partes.,128,OK,1,1,1.00,false,"morral backpack reflect, morral backpack reflect personalizado, morral backpack reflect promocional, morral backpack reflect con logo, morral backpack reflect ecuador, morral backpack reflect corporativo, maletines, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
morral-backpack-flex-gym-10176,Morral Backpack Flex Gym,Maletines,Morral Backpack Flex Gym Ecuador | KS,37,OK,1,31,Compra Morral Backpack Flex Gym promocional. Diseño moderno. Envíos en Ecuador. ¡Cotiza ahora!,94,OK,1,6,1.00,false,
organizador-de-viaje-florida-6265,Organizador de Viaje Florida,Oficina,Organizador de Viaje Florida Ecuador | KS Promocionales,55,OK,1,28,Organizador de Viaje Florida personalizado Ecuador. Alta calidad. Envíos rápidos. ¡Cotiza!,90,OK,1,5,1.00,false,
set-de-lapices-black-10995,Set de Lápices Black,Variedades,Set de Lápices Black Personalizado | Ecuador,44,OK,1,614,Personaliza tu Set de Lápices Black. Refuerza tu marca con elegancia en Ecuador. ¡Cotiza tu pedido hoy mismo!,109,OK,1,1,1.00,false,
reloj-de-agua-power-10828,Reloj de Agua Power,Variedades,Reloj de Agua Power Personalizado | Ecuador,43,OK,1,614,Sorprende con el Reloj de Agua Power personalizado para tu marca. Un regalo sostenible y único para empresas en Ecuador. ¡Cotiza ahora!,135,OK,1,1,1.00,false,
reloj-digital-utopus-11124,Reloj Digital Utopus,Precio Bomba,Reloj Digital Utopus Personalizado | Ecuador,44,OK,1,614,Impacta con relojes Utopus personalizados para tu marca. Cotiza ahora este producto promocional de calidad en Ecuador.,118,OK,1,1,1.00,false,"reloj digital utopus, reloj digital utopus personalizado, reloj digital utopus promocional, reloj digital utopus con logo, reloj digital utopus ecuador, reloj digital utopus corporativo, variedades, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
set-de-crayolas-infant-10695,Set de Crayolas Infant,Oficina,Set de Crayolas Infant Personalizado | Ecuador,46,OK,1,614,Diferénciate con Set de Crayolas Infant personalizadas en Ecuador. Herramienta estratégica para tu marca. ¡Cotiza ahora!,120,OK,1,1,1.00,false,"set de crayolas infant, set de crayolas infant personalizado, set de crayolas infant promocional, set de crayolas infant con logo, set de crayolas infant ecuador, set de crayolas infant corporativo, variedades, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
ventilador-spray-10923,Ventilador Spray,Variedades,Ventilador Spray Personalizado | Ecuador,40,OK,1,614,Refresca tu marca con ventiladores spray personalizados. Ideal para eventos en Ecuador. ¡Cotiza tu diseño exclusivo hoy!,120,OK,1,1,1.00,false,
bola-para-mascotas-10979,Bola Para Mascotas,Variedades,Bola Promocional para Mascotas Personalizada con Logo | KS Promocionales,72,TOO_LONG_TRUNCATION_RISK,1,1,"Bola para mascotas personalizada con logo de tu empresa. Artículo promocional original y diferente, ideal para veterinarias, petshops y empresas pet-friendly en Ecuador. Cotiza desde 50 unidades.",195,TOO_LONG_TRUNCATION_RISK,1,1,1.00,false,
set-limpiador-7-en-1-10980,Set Limpiador 7 en 1,Variedades,Set Limpiador 7 en 1 Personalizado | Ecuador,44,OK,1,614,Regala el Set Limpiador 7 en 1 personalizado para profesionales. Ideal para empresas en Ecuador. ¡Cotiza ahora y destaca tu marca!,130,OK,1,1,1.00,false,
advant-2-1-resaltador-de-tinta-2551,Advant 2-1 Resaltador de Tinta,Artículos de Escritura,Advant 2-1 Resaltador de Tinta Personalizado | Ecuador,54,OK,1,614,Resaltadores Advant 2-1 personalizados para empresas en Ecuador. Potencia tu marca con herramientas eficientes. ¡Cotiza ahora!,126,OK,1,1,1.00,false,
advant-2-1-resaltador-cera-6609,Advant 2-1 Resaltador Cera,Artículos de Escritura,Advant 2-1 Resaltador Cera Promocional | KS,43,OK,1,29,Advant 2-1 Resaltador Cera personalizado Ecuador. Calidad premium. Envíos rápidos. ¡Cotiza!,91,OK,1,10,1.00,false,
focus-ii-resaltador-de-cera-6368,Focus ii Resaltador de Cera,Artículos de Escritura,Focus ii Resaltador de Cera Ecuador | KS,40,OK,1,31,Focus ii Resaltador de Cera personalizado con logo en Ecuador. Materiales de primera. ¡Cotiza por WhatsApp!,107,OK,1,7,1.00,false,
ventura-resaltador-cera-5709,Ventura Resaltador Cera,Artículos de Escritura,Ventura Resaltador Cera Ecuador | KS Promocionales,50,OK,1,28,Ventura Resaltador Cera con tu logo. Genera recordación en tus clientes. ¡Pide cotización por WhatsApp!,103,OK,1,5,1.00,false,
pascal-stylus-neon-4-1-7929,Pascal Stylus Neon 4-1,Artículos de Escritura,Pascal Stylus Neon 4-1 Personalizado | Ecuador,46,OK,1,614,Pascal Stylus Neon 4-1 personalizado para ejecutivos. Bolígrafo y marcador 4-1 en Ecuador. Cotiza tu pedido ahora con descuentos especiales.,140,OK,1,1,1.00,false,"pascal stylus neon 4-1, pascal stylus neon 4-1 personalizado, pascal stylus neon 4-1 promocional, pascal stylus neon 4-1 con logo, pascal stylus neon 4-1 ecuador, pascal stylus neon 4-1 corporativo, oficina, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
royce-neon-3-1-oferta-8575,Royce Neon 3-1 -oferta,Artículos de Escritura,Royce Neon 3-1 -oferta Promocional | KS,39,OK,1,29,Royce Neon 3-1 -oferta personalizado con tu logo. Ideal para empresas. Envíos en Ecuador. ¡Cotiza ya!,101,OK,1,3,1.00,false,
boligrafo-carson-3-1-10497,Bolígrafo Carson 3-1,Precio Bomba,Bolígrafo Carson 3-1 Personalizado | Ecuador,44,OK,1,614,Bolígrafo Carson 3-1 personalizado para empresas. Herramienta profesional ideal para clientes y colaboradores. Cotiza ahora en Ecuador.,135,OK,1,1,1.00,false,"bolígrafo carson 3-1, bolígrafo carson 3-1 personalizado, bolígrafo carson 3-1 promocional, bolígrafo carson 3-1 con logo, bolígrafo carson 3-1 ecuador, bolígrafo carson 3-1 corporativo, escritura, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
resaltador-winston-10496,Resaltador Winston,Artículos de Escritura,Resaltador Winston Personalizado | Promocional Ecuador,54,OK,1,3,Personaliza el Resaltador Winston para tu marca en Ecuador. Un detalle promocional funcional y efectivo. ¡Cotiza ahora y destaca!,129,OK,1,1,1.00,false,
sticky-set-floppy-6184,Sticky Set Floppy,Ecología,Sticky Set Floppy Personalizado | Ecológico Ecuador,51,OK,1,1,Personaliza tu Sticky Set Floppy ecológico en Ecuador. La herramienta ideal para tu marca. ¡Solicita tu cotización ahora!,121,OK,1,1,1.00,false,
sticky-set-eco-3377,Sticky Set Eco,Ecología,Sticky Set Eco Personalizado | Ecuador,38,OK,1,614,"Personaliza tu Sticky Set Eco para empresas en Ecuador. Ideal para marketing, RRHH y organización. ¡Cotiza ahora y optimiza tu comunicación!",140,OK,1,1,1.00,false,
sticky-set-leader-eco-3382,Sticky Set Leader Eco,Ecología,Sticky Set Leader Eco | Libretas Personalizadas en Ecuador,58,OK,1,1,Optimiza tu marca con el Sticky Set Leader Eco personalizado. Soluciones sostenibles para tu negocio en Ecuador. ¡Pide tu cotización hoy!,137,OK,1,1,1.00,false,
libreta-con-boligrafo-recycle-eco-3384,Libreta Con Bolígrafo Recycle Eco,Artículos de Escritura,Libreta Con Bolígrafo Recycle Eco Personalizado Ecuador,55,OK,1,59,Libreta ecológica con bolígrafo personalizado para empresas en Ecuador. Cotiza tu merchandising sostenible hoy mismo.,117,OK,1,1,1.00,false,"libreta con bolígrafo recycle eco, libreta con bolígrafo recycle eco personalizado, libreta con bolígrafo recycle eco promocional, libreta con bolígrafo recycle eco con logo, libreta con bolígrafo recycle eco ecuador, libreta con bolígrafo recycle eco corporativo, oficina, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
libreta-con-boligrafo-gulliver-eco-4036,Libreta Con Bolígrafo Gulliver Eco,Médicos,Libreta Con Bolígrafo Gulliver Eco Personalizada | Ecuador,58,OK,1,82,Personaliza la Libreta Con Bolígrafo Gulliver Eco para tu marca. Ideal para empresas en Ecuador. ¡Cotiza tu pedido hoy mismo!,125,OK,1,1,1.00,false,"libreta con bolígrafo gulliver eco, libreta con bolígrafo gulliver eco personalizado, libreta con bolígrafo gulliver eco promocional, libreta con bolígrafo gulliver eco con logo, libreta con bolígrafo gulliver eco ecuador, libreta con bolígrafo gulliver eco corporativo, oficina, regalo corporativo ecuador, merchandising quito, productos promocionales guayaquil, ks promocionales, artículos publicitarios"
